0	0,97000436	-0,24308753	-0,97000436	0,24308753	0	0
0,001	0,970469957704383	-0,242655012682656	-0,969537549790473	0,243519743457151	-0,000932407913909983	-0,000864730774494801
0,003	0,971397522127111	-0,241789074663256	-0,968600285331719	0,244383250534519	-0,00279723679539224	-0,00259417587126292
0,007	0,973238172772173	-0,240053641894114	-0,966711134633892	0,246106526978343	-0,00652703813828097	-0,00605288508422857
0,0127560082269305	0,975853176271045	-0,237548248164723	-0,963958251493892	0,248577346785653	-0,0118949247771528	-0,0110290986209302
0,0193535620823462	0,97880195764252	-0,234665232146209	-0,960752612798264	0,251395895541931	-0,0180493448442567	-0,0167306633957215
0,0262965271313536	0,98184962171306	-0,231618785809168	-0,957320664194544	0,254345748548081	-0,0245289575185162	-0,0227269627389135
0,0333714690495495	0,98489722653034	-0,228501876611595	-0,95376123749561	0,257333739073305	-0,0311359890347301	-0,0288318624617094
0,0404930829887527	0,987906398446749	-0,225352237319713	-0,950114311165706	0,260322311587774	-0,0377920872810434	-0,0349700742680612
0,0476275277113373	0,990862690854433	-0,222185297316984	-0,946395839485415	0,263296137957177	-0,0444668513690183	-0,0411108406401924
0,0547608001823765	0,993760745599493	-0,219007838354605	-0,942612394059182	0,266248413258943	-0,0511483515403114	-0,0472405749043388
0,0618864615738986	0,996598636820011	-0,215823319937977	-0,938766951827189	0,269175564540392	-0,0578316849928228	-0,0533522446024152
0,0690009798863511	0,999375760821673	-0,212633908751989	-0,93486113064951	0,272075254279248	-0,0645146301721635	-0,0594413455272595
0,076101980590446	1,00209205434092	-0,209441243591179	-0,930896042559208	0,274945635110286	-0,071196011781717	-0,0655043915191064
0,0831875950676388	1,00474770471798	-0,2062467208078	-0,926872615040626	0,277785074189905	-0,0778750896773565	-0,0715383533821044
0,0902562213460034	1,00734304121696	-0,20305159898323	-0,922791708445798	0,280592052763962	-0,0845513327711602	-0,0775404537807323
0,0972756233525076	1,00986752524097	-0,199871015096297	-0,918672387059275	0,283353069243953	-0,0911951381816898	-0,0834820541476563
0,104228293563173	1,01231668583579	-0,19671351387944	-0,914526112059316	0,286060824766025	-0,0977905737764776	-0,0893473108865847
0,111108761389284	1,01469062951536	-0,193582185789922	-0,910357683232521	0,288712932522891	-0,104332946282836	-0,0951307467329687
0,117916135228342	1,01699109934331	-0,190478010027137	-0,906169289375351	0,291308859696099	-0,110821809967956	-0,100830849668962
0,124651256915037	1,01922037866415	-0,187401136402048	-0,901962081265722	0,293848769677771	-0,11725829739843	-0,106447633275723
