101 	 -0,25 	 2
103 	 -0,3 	 2
116,475947594759 0,108225632359432
116,481748174817 0,108356388302163
116,487548754875 0,108487380396165
116,493349334933 0,108618609208118
116,499149914992 0,1087500753064
116,504950495049 0,108881779261085
116,510751075108 0,109013721643957
116,516551655166 0,109145903028509
116,522352235224 0,109278323989952
116,528152815282 0,109410985105223
116,53395339534 0,109543886952988
116,539753975398 0,10967703011365
116,545554555456 0,109810415169355
116,551355135514 0,109944042704
116,557155715572 0,110077913303233
116,56295629563 0,110212027554468
116,568756875688 0,110346386046884
116,574557455746 0,110480989371437
116,580358035804 0,110615838120862
116,586158615862 0,110750932889683
116,59195919592 0,110886274274214
116,597759775978 0,111021862872574
116,603560356036 0,111157699284685
116,609360936094 0,111293784112284
116,615161516152 0,111430117958926
116,62096209621 0,111566701429995
116,626762676268 0,111703535132706
116,632563256326 0,111840619676112
116,638363836384 0,111977955671116
116,644164416442 0,112115543730472
116,6499649965 0,112253384468792
116,655765576558 0,112391478502556
116,661566156616 0,112529826450119
116,667366736674 0,112668428931711
116,673167316732 0,112807286569454
116,67896789679 0,112946399987359
116,684768476848 0,113085769811342
116,690569056906 0,113225396669222
116,696369636964 0,113365281190737
116,702170217022 0,113505424007542
116,70797079708 0,113645825753222
116,713771377138 0,113786487063299
116,719571957196 0,113927408575236
116,725372537254 0,114068590928444
116,731173117312 0,114210034764294
116,73697369737 0,114351740726119
116,742774277428 0,114493709459222
116,748574857486 0,114635941610887
116,754375437544 0,114778437830382
116,760176017602 0,114921198768966
116,76597659766 0,115064225079901
116,771777177718 0,115207517418455
116,777577757776 0,115351076441911
116,783378337834 0,115494902809575
116,789178917892 0,115638997182782
116,79497949795 0,115783360224902
116,800780078008 0,115927992601354
116,806580658066 0,116072894979606
116,812381238124 0,116218068029185
116,818181818182 0,11636351242169
116,82398239824 0,116509228830789
116,829782978298 0,116655217932236
116,835583558356 0,116801480403875
116,841384138414 0,116948016925648
116,847184718472 0,117094828179602
116,85298529853 0,117241914849898
116,858785878588 0,117389277622819
116,864586458646 0,117536917186775
116,870387038704 0,117684834232317
116,876187618762 0,117833029452138
116,88198819882 0,117981503541086
116,887788778878 0,118130257196167
116,893589358936 0,11827929111656
116,899389938994 0,118428606003618
116,905190519052 0,118578202560881
116,91099109911 0,118728081494084
116,916791679168 0,118878243511158
116,922592259226 0,11902868932225
116,928392839284 0,119179419639722
116,934193419342 0,119330435178162
116,9399939994 0,119481736654393
116,945794579458 0,119633324787482
116,951595159516 0,119785200298746
116,957395739574 0,119937363911763
116,963196319632 0,120089816352378
116,96899689969 0,120242558348714
116,974797479748 0,120395590631179
116,980598059806 0,120548913932472
116,986398639864 0,1207025289876
116,992199219922 0,120856436533876
116,99799979998 0,121010637310935
117,003800380038 0,121165132060741
117,009600960096 0,121319921527595
117,015401540154 0,121475006458142
117,021202120212 0,121630387601385
117,02700270027 0,121786065708688
117,032803280328 0,12194204153379
117,038603860386 0,12209831583281
117,044404440444 0,122254889364259
117,050205020502 0,122411762889046
117,05600560056 0,12256893717049
117,061806180618 0,122726412974328
117,067606760676 0,122884191068722
117,073407340734 0,123042272224274
117,079207920792 0,123200657214027
117,08500850085 0,123359346813482
117,090809080908 0,123518341800602
117,096609660966 0,123677642955825
117,102410241024 0,123837251062071
117,108210821082 0,123997166904752
117,11401140114 0,124157391271781
117,119811981198 0,124317924953584
117,125612561256 0,124478768743106
117,131413141314 0,124639923435824
117,137213721372 0,124801389829753
117,14301430143 0,124963168725461
117,148814881488 0,125125260926071
117,154615461546 0,12528766723728
117,160416041604 0,125450388467359
117,166216621662 0,125613425427171
117,17201720172 0,125776778930179
117,177817781778 0,125940449792452
117,183618361836 0,126104438832679
117,189418941894 0,126268746872177
117,195219521952 0,126433374734903
117,20102010201 0,126598323247462
117,206820682068 0,12676359323912
117,212621262126 0,12692918554181
117,218421842184 0,127095100990145
117,224222422242 0,12726134042143
117,2300230023 0,12742790467567
117,235823582358 0,127594794595578
117,241624162416 0,12776201102659
117,247424742474 0,127929554816875
117,253225322532 0,128097426817343
117,25902590259 0,128265627881655
117,264826482648 0,12843415886624
117,270627062706 0,128603020630296
117,276427642764 0,12877221403581
117,282228222822 0,128941739947562
117,28802880288 0,12911159923314
117,293829382938 0,129281792762949
117,299629962996 0,129452321410221
117,305430543054 0,129623186051031
117,311231123112 0,129794387564299
117,31703170317 0,129965926831812
117,322832283228 0,130137804738225
117,328632863286 0,13031002217108
117,334433443344 0,130482580020811
117,340234023402 0,13065547918076
117,34603460346 0,130828720547186
117,351835183518 0,131002305019279
117,357635763576 0,131176233499166
117,363436343634 0,131350506891927
117,369236923692 0,131525126105607
117,37503750375 0,131700092051225
117,380838083808 0,131875405642785
117,386638663866 0,132051067797291
117,392439243924 0,132227079434758
117,398239823982 0,13240344147822
117,40404040404 0,132580154853748
117,409840984098 0,132757220490456
117,415641564156 0,132934639320517
117,421442144214 0,133112412279173
117,427242724272 0,133290540304748
117,43304330433 0,13346902433866
117,438843884388 0,133647865325433
117,444644464446 0,133827064212708
117,450445044504 0,134006621951259
117,456245624562 0,134186539495
117,46204620462 0,134366817801003
117,467846784678 0,134547457829505
117,473647364736 0,134728460543927
117,479447944794 0,134909826910878
117,485248524852 0,135091557900177
117,49104910491 0,135273654484859
117,496849684968 0,135456117641191
117,502650265027 0,135638948348682
117,508450845085 0,135822147590099
117,514251425143 0,136005716351478
117,520052005201 0,136189655622138
117,525852585259 0,136373966394695
117,531653165317 0,136558649665071
117,537453745375 0,136743706432511
117,543254325433 0,136929137699596
117,549054905491 0,137114944472254
117,554855485549 0,137301127759775
117,560656065607 0,137487688574826
117,566456645665 0,137674627933461
117,572257225723 0,137861946855136
117,578057805781 0,138049646362723
117,583858385839 0,138237727482525
117,589658965897 0,138426191244287
117,595459545955 0,138615038681211
117,601260126013 0,138804270829969
117,607060706071 0,138993888730721
117,612861286129 0,139183893427121
117,618661866187 0,139374285966339
117,624462446245 0,139565067399073
117,630263026303 0,13975623877956
117,636063606361 0,139947801165592
117,641864186419 0,140139755618532
117,647664766477 0,140332103203327
117,653465346535 0,140524844988523
117,659265926593 0,140717982046276
117,665066506651 0,140911515452374
117,670867086709 0,141105446286246
117,676667666767 0,141299775630975
117,682468246825 0,141494504573321
117,688268826883 0,141689634203725
117,694069406941 0,141885165616335
117,699869986999 0,142081099909012
117,705670567057 0,14227743818335
117,711471147115 0,14247418154469
117,717271727173 0,142671331102134
117,723072307231 0,142868887968563
117,728872887289 0,14306685326065
117,734673467347 0,143265228098876
117,740474047405 0,143464013607545
117,746274627463 0,143663210914802
117,752075207521 0,143862821152644
117,757875787579 0,144062845456942
117,763676367637 0,144263284967452
117,769476947695 0,144464140827831
117,775277527753 0,144665414185656
117,781078107811 0,144867106192437
117,786878687869 0,145069218003636
117,792679267927 0,145271750778679
117,798479847985 0,145474705680978
117,804280428043 0,145678083877942
117,810081008101 0,145881886540996
117,815881588159 0,146086114845596
117,821682168217 0,14629076997125
117,827482748275 0,146495853101526
117,833283328333 0,146701365424079
117,839083908391 0,146907308130659
117,844884488449 0,147113682417135
117,850685068507 0,147320489483506
117,856485648565 0,147527730533922
117,862286228623 0,1477354067767
117,868086808681 0,147943519424339
117,873887388739 0,148152069693542
117,879687968797 0,148361058805229
117,885488548855 0,148570487984558
117,891289128913 0,148780358460937
117,897089708971 0,148990671468049
117,902890289029 0,149201428243866
117,908690869087 0,149412630030663
117,914491449145 0,149624278075044
117,920292029203 0,149836373627953
117,926092609261 0,150048917944697
117,931893189319 0,15026191228496
117,937693769377 0,150475357912824
117,943494349435 0,150689256096786
117,949294929493 0,150903608109777
117,955095509551 0,151118415229181
117,960896089609 0,151333678736852
117,966696669667 0,151549399919133
117,972497249725 0,151765580066879
117,978297829783 0,151982220475468
117,984098409841 0,152199322444826
117,989898989899 0,152416887279444
117,995699569957 0,152634916288398
118,001500150015 0,152853410785366
118,007300730073 0,153072372088652
118,013101310131 0,153291801521199
118,018901890189 0,153511700410612
118,024702470247 0,153732070089181
118,030503050305 0,153952911893894
118,036303630363 0,154174227166461
118,042104210421 0,154396017253332
118,047904790479 0,154618283505719
118,053705370537 0,154841027279613
118,059505950595 0,155064249935809
118,065306530653 0,155287952839922
118,071107110711 0,155512137362408
118,076907690769 0,155736804878586
118,082708270827 0,155961956768658
118,088508850885 0,156187594417729
118,094309430943 0,156413719215829
118,100110011001 0,156640332557933
118,105910591059 0,156867435843982
118,111711171117 0,157095030478903
118,117511751175 0,157323117872635
118,123312331233 0,157551699440144
118,129112911291 0,157780776601448
118,134913491349 0,158010350781637
118,140714071407 0,158240423410897
118,146514651465 0,158470995924529
118,152315231523 0,158702069762971
118,158115811581 0,158933646371824
118,163916391639 0,159165727201867
118,169716971697 0,159398313709086
118,175517551755 0,159631407354692
118,181318131813 0,159865009605146
118,187118711871 0,160099121932177
118,192919291929 0,160333745812813
118,198719871987 0,160568882729393
118,204520452045 0,1608045341696
118,210321032103 0,161040701626478
118,216121612161 0,161277386598454
118,221922192219 0,161514590589367
118,227722772277 0,161752315108485
118,233523352335 0,161990561670534
118,239323932393 0,162229331795717
118,245124512451 0,162468627009739
118,250925092509 0,162708448843833
118,256725672567 0,162948798834781
118,262526252625 0,163189678524939
118,268326832683 0,163431089462261
118,274127412741 0,163673033200325
118,279927992799 0,163915511298353
118,285728572857 0,164158525321241
118,291529152915 0,16440207683958
118,297329732973 0,164646167429681
118,303130313031 0,1648907986736
118,308930893089 0,165135972159166
118,314731473147 0,165381689480001
118,320532053205 0,165627952235548
118,326332633263 0,165874762031098
118,332133213321 0,166122120477812
118,337933793379 0,166370029192749
118,343734373437 0,16661848979889
118,349534953495 0,166867503925166
118,355335533553 0,167117073206482
118,361136113611 0,167367199283745
118,366936693669 0,167617883803889
118,372737273727 0,1678691284199
118,378537853785 0,168120934790847
118,384338433843 0,168373304581905
118,390139013901 0,168626239464382
118,395939593959 0,168879741115747
118,401740174017 0,169133811219656
118,407540754075 0,169388451465981
118,413341334133 0,169643663550836
118,419141914191 0,169899449176606
118,424942494249 0,170155810051972
118,430743074307 0,17041274789194
118,436543654365 0,17067026441787
118,442344234423 0,170928361357503
118,448144814481 0,171187040444991
118,453945394539 0,17144630342092
118,459745974597 0,171706152032346
118,465546554655 0,171966588032818
118,471347134713 0,172227613182411
118,477147714771 0,172489229247749
118,482948294829 0,172751438002041
118,488748874887 0,173014241225106
118,494549454945 0,173277640703404
118,500350035003 0,173541638230061
118,506150615062 0,17380623560491
118,51195119512 0,174071434634507
118,517751775178 0,174337237132171
118,523552355236 0,174603644918009
118,529352935294 0,174870659818949
118,535153515352 0,175138283668769
118,54095409541 0,175406518308127
118,546754675468 0,175675365584595
118,552555255526 0,175944827352687
118,558355835584 0,17621490547389
118,564156415642 0,176485601816697
118,5699569957 0,176756918256637
118,575757575758 0,177028856676309
118,581558155816 0,177301418965409
118,587358735874 0,177574607020766
118,593159315932 0,177848422746376
118,59895989599 0,178122868053427
118,604760476048 0,178397944860337
118,610561056106 0,178673655092786
118,616361636164 0,178950000683748
118,622162216222 0,179226983573522
118,62796279628 0,17950460570977
118,633763376338 0,179782869047545
118,639563956396 0,180061775549329
118,645364536454 0,18034132718506
118,651165116512 0,180621525932177
118,65696569657 0,180902373775641
118,662766276628 0,181183872707979
118,668566856686 0,181466024729314
118,674367436744 0,181748831847398
118,680168016802 0,182032296077652
118,68596859686 0,182316419443197
118,691769176918 0,182601203974889
118,697569756976 0,182886651711356
118,703370337034 0,183172764699031
118,709170917092 0,183459544992192
118,71497149715 0,183746994652994
118,720772077208 0,184035115751504
118,726572657266 0,184323910365742
118,732373237324 0,184613380581712
118,738173817382 0,184903528493446
118,74397439744 0,18519435620303
118,749774977498 0,185485865820651
118,755575557556 0,185778059464628
118,761376137614 0,186070939261454
118,767176717672 0,186364507345828
118,77297729773 0,1866587658607
118,778777877788 0,1869537169573
118,784578457846 0,187249362795183
118,790379037904 0,187545705542268
118,796179617962 0,18784274737487
118,80198019802 0,188140490477744
118,807780778078 0,188438937044124
118,813581358136 0,18873808927576
118,819381938194 0,189037949382957
118,825182518252 0,189338519584619
118,83098309831 0,189639802108284
118,836783678368 0,189941799190166
118,842584258426 0,190244513075193
118,848384838484 0,190547946017054
118,854185418542 0,190852100278231
118,8599859986 0,191156978130048
118,865786578658 0,191462581852706
118,871587158716 0,191768913735327
118,877387738774 0,192075976075994
118,883188318832 0,192383771181797
118,88898889889 0,192692301368871
118,894789478948 0,193001568962438
118,900590059006 0,193311576296852
118,906390639064 0,19362232571564
118,912191219122 0,193933819571546
118,91799179918 0,194246060226574
118,923792379238 0,194559050052031
118,929592959296 0,194872791428571
118,935393539354 0,195187286746236
118,941194119412 0,195502538404508
118,94699469947 0,195818548812341
118,952795279528 0,196135320388221
118,958595859586 0,196452855560196
118,964396439644 0,196771156765931
118,970197019702 0,197090226452749
118,97599759976 0,197410067077678
118,981798179818 0,197730681107497
118,987598759876 0,198052071018779
118,993399339934 0,198374239297943
118,999199919992 0,198697188441295
119,00500050005 0,199020920955081
119,010801080108 0,199345439355527
119,016601660166 0,19967074616889
119,022402240224 0,199996843931508
119,028202820282 0,200323735189842
119,03400340034 0,200651422500529
119,039803980398 0,200979908430432
119,045604560456 0,201309195556679
119,051405140514 0,201639286466725
119,057205720572 0,201970183758391
119,06300630063 0,202301890039917
119,068806880688 0,202634407930015
119,074607460746 0,202967740057913
119,080408040804 0,203301889063411
119,086208620862 0,203636857596925
119,09200920092 0,203972648319547
119,097809780978 0,204309263903088
119,103610361036 0,204646707030132
119,109410941094 0,20498498039409
119,115211521152 0,205324086699249
119,12101210121 0,205664028660824
119,126812681268 0,206004809005017
119,132613261326 0,20634643046906
119,138413841384 0,206688895801275
119,144214421442 0,207032207761126
119,1500150015 0,207376369119271
119,155815581558 0,20772138265762
119,161616161616 0,208067251169385
119,167416741674 0,208413977459136
119,173217321732 0,208761564342858
119,17901790179 0,209110014648004
119,184818481848 0,209459331213553
119,190619061906 0,209809516890062
119,196419641964 0,210160574539726
119,202220222022 0,210512507036434
119,20802080208 0,210865317265822
119,213821382138 0,211219008125336
119,219621962196 0,211573582524287
119,225422542254 0,211929043383907
119,231223122312 0,212285393637409
119,23702370237 0,212642636230044
119,242824282428 0,213000774119165
119,248624862486 0,213359810274277
119,254425442544 0,213719747677107
119,260226022602 0,214080589321653
119,26602660266 0,214442338214254
119,271827182718 0,214804997373644
119,277627762776 0,215168569831016
119,283428342834 0,215533058630082
119,289228922892 0,215898466827134
119,29502950295 0,216264797491107
119,300830083008 0,21663205370364
119,306630663066 0,217000238559142
119,312431243124 0,21736935516485
119,318231823182 0,217739406640896
119,32403240324 0,218110396120368
119,329832983298 0,218482326749376
119,335633563356 0,218855201687117
119,341434143414 0,219229024105937
119,347234723472 0,219603797191399
119,35303530353 0,219979524142345
119,358835883588 0,220356208170967
119,364636463646 0,220733852502869
119,370437043704 0,221112460377135
119,376237623762 0,221492035046396
119,38203820382 0,221872579776898
119,387838783878 0,222254097848567
119,393639363936 0,222636592555084
119,399439943994 0,223020067203945
119,405240524052 0,223404525116536
119,41104110411 0,223789969628199
119,416841684168 0,224176404088304
119,422642264226 0,22456383186032
119,428442844284 0,224952256321881
119,434243424342 0,225341680864861
119,4400440044 0,225732108895445
119,445844584458 0,2261235438342
119,451645164516 0,226515989116148
119,457445744574 0,226909448190836
119,463246324632 0,227303924522414
119,46904690469 0,227699421589704
119,474847484748 0,228095942886274
119,480648064806 0,228493491920517
119,486448644864 0,228892072215723
119,492249224922 0,22929168731015
119,49804980498 0,229692340757109
119,503850385039 0,230094036125029
119,509650965097 0,230496776997545
119,515451545155 0,230900566973565
119,521252125213 0,231305409667353
119,527052705271 0,231711308708609
119,532853285329 0,232118267742537
119,538653865387 0,23252629042994
119,544454445445 0,232935380447283
119,550255025503 0,233345541486782
119,556055605561 0,233756777256483
119,561856185619 0,234169091480343
119,567656765677 0,234582487898305
119,573457345735 0,234996970266392
119,579257925793 0,235412542356777
119,585058505851 0,235829207957871
119,590859085909 0,236246970874406
119,596659665967 0,236665834927518
119,602460246025 0,237085803954833
119,608260826083 0,237506881810548
119,614061406141 0,237929072365517
119,619861986199 0,23835237950734
119,625662566257 0,238776807140446
119,631463146315 0,239202359186179
119,637263726373 0,239629039582888
119,643064306431 0,240056852286012
119,648864886489 0,240485801268169
119,654665466547 0,240915890519244
119,660466046605 0,241347124046484
119,666266626663 0,241779505874577
119,672067206721 0,242213040045752
119,677867786779 0,242647730619864
119,683668366837 0,243083581674487
119,689468946895 0,243520597305009
119,695269526953 0,243958781624719
119,701070107011 0,244398138764904
119,706870687069 0,244838672874942
119,712671267127 0,245280388122394
119,718471847185 0,245723288693103
119,724272427243 0,246167378791283
119,730073007301 0,246612662639621
119,735873587359 0,24705914447937
119,741674167417 0,247506828570447
119,747474747475 0,247955719191529
119,753275327533 0,248405820640156
119,759075907591 0,248857137232824
119,764876487649 0,249309673305087
119,770677067707 0,249763433211657
119,776477647765 0,250218421326504
119,782278227823 0,25067464204296
119,788078807881 0,251132099773815
119,793879387939 0,251590798951424
119,799679967997 0,252050744027809
119,805480548055 0,252511939474765
119,811281128113 0,252974389783959
119,817081708171 0,253438099467037
119,822882288229 0,253903073055734
119,828682868287 0,254369315101973
119,834483448345 0,254836830177976
119,840284028403 0,255305622876375
119,846084608461 0,255775697810311
119,851885188519 0,256247059613553
119,857685768577 0,256719712940597
119,863486348635 0,257193662466786
119,869286928693 0,257668912888417
119,875087508751 0,258145468922848
119,880888088809 0,258623335308618
119,886688668867 0,259102516805555
119,892489248925 0,259583018194891
119,898289828983 0,260064844279379
119,904090409041 0,2605479998834
119,909890989099 0,261032489853088
119,915691569157 0,26151831905644
119,921492149215 0,262005492383437
119,927292729273 0,262494014746162
119,933093309331 0,262983891078914
119,938893889389 0,263475126338331
119,944694469447 0,263967725503512
119,950495049505 0,264461693576132
119,956295629563 0,264957035580569
119,962096209621 0,265453756564023
119,967896789679 0,265951861596643
119,973697369737 0,266451355771644
119,979497949795 0,266952244205438
119,985298529853 0,267454532037759
119,991099109911 0,267958224431786
119,996899689969 0,26846332657427
120,002700270027 0,268969843675665
120,008500850085 0,269477780970254
120,014301430143 0,269987143716277
120,020102010201 0,270497937196069
120,025902590259 0,271010166716181
120,031703170317 0,271523837607515
120,037503750375 0,272038955225462
120,043304330433 0,272555524950028
120,049104910491 0,273073552185972
120,054905490549 0,273593042362942
120,060706070607 0,274114000935609
120,066506650665 0,274636433383803
120,072307230723 0,275160345212657
120,078107810781 0,275685741952736
120,083908390839 0,276212629160184
120,089708970897 0,276741012416861
120,095509550955 0,277270897330485
120,101310131013 0,277802289534773
120,107110711071 0,278335194689589
120,112911291129 0,278869618481081
120,118711871187 0,279405566621829
120,124512451245 0,279943044850993
120,130313031303 0,280482058934455
120,136113611361 0,281022614664971
120,141914191419 0,281564717862317
120,147714771477 0,282108374373439
120,153515351535 0,282653590072604
120,159315931593 0,28320037086155
120,165116511651 0,283748722669645
120,170917091709 0,284298651454027
120,176717671767 0,284850163199773
120,182518251825 0,285403263920044
120,188318831883 0,285957959656244
120,194119411941 0,286514256478184
120,199919991999 0,287072160484229
120,205720572057 0,287631677801468
120,211521152115 0,288192814585864
120,217321732173 0,288755577022426
120,223122312231 0,289319971325364
120,228922892289 0,289886003738255
120,234723472347 0,290453680534208
120,240524052405 0,291023008016031
120,246324632463 0,29159399251639
120,252125212521 0,292166640397992
120,257925792579 0,292740958053737
120,263726372637 0,293316951906899
120,269526952695 0,293894628411291
120,275327532753 0,294473994051442
120,281128112811 0,295055055342767
120,286928692869 0,295637818831744
120,292729272927 0,296222291096086
120,298529852985 0,296808478744922
120,304330433043 0,29739638841897
120,310131013101 0,29798602679072
120,315931593159 0,298577400564612
120,321732173217 0,29917051647722
120,327532753275 0,29976538129743
120,333333333333 0,300362001826627
120,339133913391 0,300960384898883
120,344934493449 0,301560537381134
120,350735073507 0,302162466173375
120,356535653565 0,302766178208847
120,362336233623 0,303371680454226
120,368136813681 0,303978979909811
120,373937393739 0,304588083609728
120,379737973797 0,305198998622105
120,385538553855 0,305811732049285
120,391339133913 0,306426291028009
120,397139713971 0,30704268272962
120,402940294029 0,307660914360263
120,408740874087 0,30828099316108
120,414541454145 0,308902926408414
120,420342034203 0,309526721414012
120,426142614261 0,310152385525227
120,431943194319 0,310779926125231
120,437743774377 0,311409350633208
120,443544354435 0,312040666504576
120,449344934493 0,312673881231187
120,455145514551 0,31330900234154
120,460946094609 0,313946037401003
120,466746674667 0,31458499401201
120,472547254725 0,315225879814288
120,478347834783 0,315868702485071
120,484148414841 0,316513469739315
120,489948994899 0,317160189329923
120,495749574958 0,317808869047962
120,501550155016 0,318459516722884
120,507350735074 0,319112140222756
120,513151315132 0,319766747454477
120,51895189519 0,320423346364017
120,524752475248 0,321081944936632
120,530553055306 0,321742551197103
120,536353635364 0,322405173209963
120,542154215422 0,323069819079735
120,54795479548 0,32373649695116
120,553755375538 0,324405215009441
120,559555955596 0,325075981480475
120,565356535654 0,325748804631094
120,571157115712 0,326423692769306
120,57695769577 0,327100654244541
120,582758275828 0,32777969744789
120,588558855886 0,328460830812354
120,594359435944 0,329144062813093
120,600160016002 0,329829401967671
120,60596059606 0,330516856836315
120,611761176118 0,331206436022159
120,617561756176 0,331898148171502
120,623362336234 0,332592001974066
120,629162916292 0,333288006163252
120,63496349635 0,333986169516398
120,640764076408 0,33468650085505
120,646564656466 0,33538900904521
120,652365236524 0,336093702997614
120,658165816582 0,336800591667992
120,66396639664 0,337509684057341
120,669766976698 0,338220989212193
120,675567556756 0,338934516224886
120,681368136814 0,339650274233844
120,687168716872 0,340368272423847
120,69296929693 0,341088520026312
120,698769876988 0,341811026319577
120,704570457046 0,342535800629174
120,710371037104 0,343262852328119
120,716171617162 0,343992190837198
120,72197219722 0,344723825625251
120,727772777278 0,34545776620947
120,733573357336 0,34619402215568
120,739373937394 0,346932603078638
120,745174517452 0,347673518642333
120,75097509751 0,348416778560277
120,756775677568 0,349162392595809
120,762576257626 0,349910370562397
120,768376837684 0,35066072232394
120,774177417742 0,351413457795077
120,7799779978 0,352168586941492
120,785778577858 0,352926119780233
120,791579157916 0,353686066380012
120,797379737974 0,35444843686153
120,803180318032 0,355213241397791
120,80898089809 0,355980490214419
120,814781478148 0,356750193589984
120,820582058206 0,357522361856325
120,826382638264 0,358297005398873
120,832183218322 0,359074134656983
120,83798379838 0,359853760124261
120,843784378438 0,360635892348902
120,849584958496 0,361420541934021
120,855385538554 0,362207719537994
120,861186118612 0,362997435874796
120,86698669867 0,363789701714343
120,872787278728 0,364584527882844
120,878587858786 0,365381925263137
120,884388438844 0,366181904795047
120,890189018902 0,366984477475737
120,89598959896 0,36778965436006
120,901790179018 0,368597446560918
120,907590759076 0,369407865249628
120,913391339134 0,370220921656272
120,919191919192 0,371036627070074
120,92499249925 0,371854992839759
120,930793079308 0,372676030373928
120,936593659366 0,373499751141431
120,942394239424 0,374326166671741
120,948194819482 0,375155288555331
120,95399539954 0,375987128444059
120,959795979598 0,376821698051546
120,965596559656 0,377659009153572
120,971397139714 0,378499073588453
120,977197719772 0,379341903257442
120,98299829983 0,380187510125118
120,988798879888 0,381035906219787
120,994599459946 0,381887103633888
121,000400040004 0,382741114524384
121,006200620062 0,383597951113174
121,01200120012 0,384457625687507
121,017801780178 0,385320150600387
121,023602360236 0,386185538270994
121,029402940294 0,387053801185095
121,035203520352 0,387924951895474
121,04100410041 0,388799003022349
121,046804680468 0,3896759672538
121,052605260526 0,39055585734621
121,058405840584 0,391438686124681
121,064206420642 0,392324466483482
121,0700070007 0,393213211386488
121,075807580758 0,394104933867619
121,081608160816 0,394999647031289
121,087408740874 0,395897364052861
121,093209320932 0,396798098179085
121,09900990099 0,397701862728568
121,104810481048 0,398608671092228
121,110611061106 0,399518536733757
121,116411641164 0,400431473190086
121,122212221222 0,401347494071858
121,12801280128 0,402266613063898
121,133813381338 0,403188843925689
121,139613961396 0,404114200491859
121,145414541454 0,405042696672652
121,151215121512 0,405974346454427
121,15701570157 0,406909163900141
121,162816281628 0,407847163149846
121,168616861686 0,408788358421186
121,174417441744 0,409732764009906
121,180218021802 0,410680394290343
121,18601860186 0,411631263715947
121,191819181918 0,412585386819786
121,197619761976 0,41354277821507
121,203420342034 0,414503452595665
121,209220922092 0,415467424736621
121,21502150215 0,416434709494699
121,220822082208 0,417405321808902
121,226622662266 0,418379276701011
121,232423242324 0,419356589276133
121,238223822382 0,420337274723231
121,24402440244 0,42132134831568
121,249824982498 0,422308825411821
121,255625562556 0,423299721455512
121,261426142614 0,424294051976696
121,267226722672 0,425291832591957
121,27302730273 0,426293079005094
121,278827882788 0,427297807007691
121,284628462846 0,428306032479701
121,290429042904 0,429317771390017
121,296229622962 0,430333039797071
121,30203020302 0,431351853849412
121,307830783078 0,432374229786312
121,313631363136 0,433400183938354
121,319431943194 0,434429732728051
121,325232523252 0,43546289267044
121,33103310331 0,436499680373702
121,336833683368 0,437540112539778
121,342634263426 0,438584205964996
121,348434843484 0,439631977540687
121,354235423542 0,440683444253836
121,3600360036 0,441738623187696
121,365836583658 0,442797531522447
121,371637163716 0,443860186535833
121,377437743774 0,444926605603817
121,383238323832 0,445996806201236
121,38903890389 0,447070805902465
121,394839483948 0,448148622382078
121,400640064006 0,449230273415521
121,406440644064 0,4503157768798
121,412241224122 0,45140515075414
121,41804180418 0,452498413120692
121,423842384238 0,453595582165214
121,429642964296 0,454696676177774
121,435443544354 0,455801713553446
121,441244124412 0,456910712793034
121,44704470447 0,458023692503763
121,452845284528 0,459140671400014
121,458645864586 0,460261668304045
121,464446444644 0,461386702146718
121,470247024702 0,462515791968238
121,47604760476 0,463648956918895
121,481848184818 0,464786216259807
121,487648764876 0,465927589363678
121,493449344934 0,46707309571555
121,499249924992 0,468222754913582
121,505050505051 0,4693765866698
121,510851085109 0,470534610810889
121,516651665167 0,471696847278969
121,522452245225 0,472863316132384
121,528252825283 0,474034037546505
121,534053405341 0,475209031814515
121,539853985399 0,47638831934823
121,545654565457 0,477571920678906
121,551455145515 0,478759856458059
121,557255725573 0,479952147458294
121,563056305631 0,481148814574135
121,568856885689 0,482349878822866
121,574657465747 0,483555361345374
121,580458045805 0,484765283407
121,586258625863 0,485979666398411
121,592059205921 0,487198531836445
121,597859785979 0,488421901364998
121,603660366037 0,489649796755898
121,609460946095 0,490882239909793
121,615261526153 0,49211925285704
121,621062106211 0,493360857758618
121,626862686269 0,494607076907017
121,632663266327 0,495857932727164
121,638463846385 0,497113447777342
121,644264426443 0,49837364475012
121,650065006501 0,499638546473285
121,655865586559 0,500908175910792
121,661666166617 0,502182556163711
121,667466746675 0,503461710471182
121,673267326733 0,504745662211396
121,679067906791 0,50603443490255
121,684868486849 0,507328052203839
121,690669066907 0,508626537916444
121,696469646965 0,509929915984529
121,702270227023 0,511238210496244
121,708070807081 0,512551445684748
121,713871387139 0,513869645929214
121,719671967197 0,515192835755871
121,725472547255 0,516521039839036
121,731273127313 0,517854283002164
121,737073707371 0,519192590218897
121,742874287429 0,520535986614132
121,748674867487 0,52188449746509
121,754475447545 0,523238148202395
121,760276027603 0,524596964411159
121,766076607661 0,525960971832095
121,771877187719 0,527330196362601
121,777677767777 0,52870466405789
121,783478347835 0,530084401132106
121,789278927893 0,531469433959462
121,795079507951 0,532859789075386
121,800880088009 0,534255493177659
121,806680668067 0,535656573127586
121,812481248125 0,537063055951162
121,818281828183 0,538474968840255
121,824082408241 0,539892339153791
121,829882988299 0,541315194418954
121,835683568357 0,542743562332395
121,841484148415 0,54417747076145
121,847284728473 0,545616947745363
121,853085308531 0,547062021496538
121,858885888589 0,548512720401769
121,864686468647 0,549969073023509
121,870487048705 0,551431108101135
